,,mass,airspeed,lift,cl,CDind,CDff,e,wing_l,fs_v,Cd0,Cd,drag,power,solar_power
SD7062B,136,9.0,22.0,88.29,0.23172226449994546,0.0009073,0.0009082,0.9851,88.29,22.0,0.009543134693098249,0.010450434693098249,3.9817877709971268,269.5364029598055,168
SD7062B,137,10.0,22.0,98.10000000000001,0.2574691827777172,0.0011195,0.0011203,0.9859,98.10000000000001,22.0,0.009583558042678755,0.010703058042678756,4.078041428722227,276.0520351750431,168
SD7062B,138,11.0,22.0,107.91000000000001,0.2832161010554889,0.001354,0.0013547,0.9866,107.91000000000001,22.0,0.00965576176716798,0.01100976176716798,4.194900600168655,283.9625021652628,168
SD7062B,139,12.0,22.0,117.72,0.3089630193332606,0.0016108,0.0016114,0.9871,117.72,22.0,0.009753782809305932,0.011364582809305933,4.330093262289249,293.11400544727223,168
SD7062B,140,13.0,22.0,127.53,0.3347099376110323,0.0018899,0.0018904,0.9876,127.53,22.0,0.009872058413060304,0.011761958413060304,4.481499913398864,303.3630710608462,168
SD7062B,141,14.0,22.0,137.34,0.360456855888804,0.0021912,0.0021916,0.988,137.34,22.0,0.010005426123626484,0.012196626123626483,4.64711547152706,314.5739703802933,168
SD7062B,142,15.0,22.0,147.15,0.38620377416657575,0.0025148,0.0025152,0.9883,147.15,22.0,0.010149123787427541,0.01266392378742754,4.82516357936007,326.6264576797586,168
SD7062B,143,5.0,23.0,49.050000000000004,0.11778363370927705,0.0002354,0.0002369,0.9756,49.050000000000004,23.0,0.00987955593821402,0.01011495593821402,4.212288016126303,298.1003826797076,168
SD7062B,144,6.0,23.0,58.86,0.14134036045113244,0.0003386,0.00034,0.9791,58.86,23.0,0.009711666177198196,0.010050266177198196,4.185348511223117,296.1938946404051,168
SD7062B,145,7.0,23.0,68.67,0.16489708719298785,0.0004604,0.0004616,0.9814,68.67,23.0,0.0095965143692626,0.0100569143692626,4.1881170946883195,296.389825162558,168
SD7062B,146,8.0,23.0,78.48,0.18845381393484326,0.0006008,0.0006019,0.9831,78.48,23.0,0.009528189700634631,0.010128989700634632,4.218132258021829,298.51397518308323,168
SD7062B,147,9.0,23.0,88.29,0.21201054067669867,0.0007598,0.0007609,0.9843,88.29,23.0,0.009501059490351722,0.010260859490351722,4.273048318784469,302.4003425601316,168
SD7062B,148,10.0,23.0,98.10000000000001,0.2355672674185541,0.0009376,0.0009385,0.9853,98.10000000000001,23.0,0.009509769190261358,0.010447369190261359,4.3507187089097075,307.89701632284084,168
SD7062B,149,11.0,23.0,107.91000000000001,0.2591239941604095,0.0011339,0.0011347,0.986,107.91000000000001,23.0,0.009549242385021067,0.010683142385021067,4.448904465612617,314.8455467972005,168
SD7062B,150,12.0,23.0,117.72,0.28268072090226487,0.0013489,0.0013496,0.9866,117.72,23.0,0.009614680792098419,0.010963580792098419,4.565690672948489,323.1104168548161,168
SD7062B,151,13.0,23.0,127.53,0.3062374476441203,0.0015826,0.0015832,0.9871,127.53,23.0,0.009701564261771028,0.011284164261771028,4.699194952721808,332.5584120387741,168
SD7062B,152,14.0,23.0,137.34,0.3297941743859757,0.0018349,0.0018354,0.9875,137.34,23.0,0.009805650777126557,0.011640550777126557,4.847609108642113,343.0615676885188,168
SD7062B,153,15.0,23.0,147.15,0.35335090112783113,0.0021058,0.0021063,0.9879,147.15,23.0,0.009922976454062708,0.012028776454062707,5.009282414635714,354.50306318960435,168
SD7062B,154,5.0,24.0,49.050000000000004,0.10817281637536034,0.0001987,0.0002003,0.9736,49.050000000000004,24.0,0.009934590171263915,0.010133290171263914,4.594850162500813,339.31201200005995,168
SD7062B,155,6.0,24.0,58.86,0.1298073796504324,0.0002857,0.0002872,0.9776,58.86,24.0,0.009758056055957219,0.010043756055957219,4.554251715469958,336.31397283470454,168
SD7062B,156,7.0,24.0,68.67,0.15144194292550447,0.0003885,0.0003899,0.9802,68.67,24.0,0.009628168132902383,0.010016668132902383,4.541968938055444,335.40693696409426,168
SD7062B,157,8.0,24.0,78.48,0.17307650620057655,0.000507,0.0005082,0.9821,78.48,24.0,0.00954026275335091,0.01004726275335091,4.555841796166052,336.43139417841616,168
SD7062B,158,9.0,24.0,88.29,0.19471106947564862,0.0006412,0.0006423,0.9835,88.29,24.0,0.009489872903038668,0.010131072903038668,4.59384476197513,339.2377670381634,168
SD7062B,159,10.0,24.0,98.10000000000001,0.2163456327507207,0.0007911,0.0007922,0.9845,98.10000000000001,24.0,0.009472728202185896,0.010263828202185896,4.654041469811377,343.68306238607084,168
SD7062B,160,11.0,24.0,107.91000000000001,0.23798019602579276,0.0009568,0.0009577,0.9853,107.91000000000001,24.0,0.009484754905497196,0.010441554905497197,4.734630060268055,349.63421983517935,168
SD7062B,161,12.0,24.0,117.72,0.2596147593008648,0.0011382,0.001139,0.986,117.72,24.0,0.009522075902161546,0.010660275902161547,4.833807147875344,356.95806630464074,168
SD7062B,162,13.0,24.0,127.53,0.2812493225759369,0.0013353,0.001336,0.9866,127.53,24.0,0.009581010715852286,0.010916310715852286,4.949903853427991,365.53136148391314,168
SD7062B,163,14.0,24.0,137.34,0.30288388585100895,0.0015482,0.0015488,0.987,137.34,24.0,0.009658075504727127,0.011206275504727126,5.081385803985309,375.2407978327612,168
SD7062B,164,15.0,24.0,147.15,0.324518449126081,0.0017768,0.0017773,0.9874,147.15,24.0,0.009749983061428144,0.011526783061428144,5.2267171005435245,385.9729551170603,168
SD7062B,165,5.0,25.0,49.050000000000004,0.0996920675715321,0.0001688,0.0001705,0.9714,49.050000000000004,25.0,0.009992903068243351,0.010161703068243351,4.999711086739139,384.5931605183952,168
SD7062B,166,6.0,25.0,58.86,0.1196304810858385,0.0002428,0.0002444,0.9759,58.86,25.0,0.009811391244359704,0.010054191244359703,4.94681364875884,380.5241268276031,168
SD7062B,167,7.0,25.0,68.67,0.13956889460014493,0.0003302,0.0003316,0.9789,68.67,25.0,0.009671160854453763,0.010001360854453762,4.9208203005616316,378.5246385047409,168
SD7062B,168,8.0,25.0,78.48,0.15950730811445135,0.0004308,0.0004322,0.981,78.48,25.0,0.009568501052116042,0.009999301052116043,4.919806846762084,378.44668052016027,168
SD7062B,169,9.0,25.0,88.29,0.17944572162875777,0.0005449,0.0005461,0.9825,88.29,25.0,0.009499842129703376,0.010044742129703375,4.942164541912296,380.16650322402273,168
SD7062B,170,10.0,25.0,98.10000000000001,0.1993841351430642,0.0006723,0.0006734,0.9837,98.10000000000001,25.0,0.009461755518338921,0.010134055518338922,4.986108075427941,383.5467750329185,168
SD7062B,171,11.0,25.0,107.91000000000001,0.2193225486573706,0.000813,0.000814,0.9846,107.91000000000001,25.0,0.009450953787912154,0.010263953787912153,5.05001998214003,388.46307554923305,168
SD7062B,172,12.0,25.0,117.72,0.239260962171677,0.0009671,0.000968,0.9854,117.72,25.0,0.009464290647078868,0.010431390647078868,5.1324014407875245,394.80011082980946,168
SD7062B,173,13.0,25.0,127.53,0.25919937568598345,0.0011346,0.0011354,0.986,127.53,25.0,0.009498760943261186,0.010633360943261186,5.23177387100254,402.4441439232723,168
SD7062B,174,14.0,25.0,137.34,0.27913778920028987,0.0013154,0.0013161,0.9865,137.34,25.0,0.009551500662647545,0.010866900662647545,5.346678933310346,411.28299487002664,168
SD7062B,175,15.0,25.0,147.15,0.2990762027145963,0.0015096,0.0015102,0.987,147.15,25.0,0.00961978693019271,0.011129386930192709,5.475826133651558,421.2173948962737,168
RG15C,0,5.0,10.0,49.050000000000004,0.6230754223220756,0.0065246,0.006542,0.9904,49.050000000000004,10.0,0.011187997301233859,0.01771259730123386,1.3943783794065716,42.90395013558681,168
RG15C,1,6.0,10.0,58.86,0.7476905067864906,0.0093832,0.0094254,0.9907,58.86,10.0,0.01290134617259186,0.02228454617259186,1.7542932213439417,53.978252964428975,168
RG15C,2,7.0,10.0,68.67,0.8723055912509058,0.0127523,0.0128394,0.9909,68.67,10.0,0.017350815997088914,0.03010311599708891,2.369789895024875,72.91661215461153,168
RG15C,3,8.0,10.0,78.48,0.9969206757153208,0.0166266,0.0167875,0.9911,78.48,10.0,0.02658972624040262,0.043216326240402614,3.4020934322715384,104.67979791604733,168
RG15C,4,9.0,10.0,88.29,1.121535760179736,0.0209993,0.0212741,0.9912,88.29,10.0,0.043207551604775,0.06420685160477499,5.054518214628399,155.5236373731815,168
RG15C,5,10.0,10.0,98.10000000000001,1.2461508446441512,0.0258626,0.0263041,0.9913,98.10000000000001,10.0,0.07032992202901248,0.09619252202901248,7.572507334568146,233.00022567901988,168
RG15C,6,11.0,10.0,107.91000000000001,1.3707659291085663,0.0312072,0.0318832,0.9914,107.91000000000001,10.0,0.11161862268848591,0.1428258226884859,11.243593234285765,345.95671490110044,168
RG15C,7,12.0,10.0,117.72,1.4953810135729813,0.037022,0.0380177,0.9915,117.72,10.0,0.1712715939951304,0.2082935939951304,16.397374088974985,504.53458735307635,168
RG15C,8,13.0,10.0,127.53,1.6199960980373964,0.0432944,0.0447149,0.9915,127.53,10.0,0.25402293159744577,0.2973173315974458,23.405537423551856,720.170382263134,168
RG15C,9,14.0,10.0,137.34,1.7446111825018116,0.0500098,0.0519827,0.9916,137.34,10.0,0.3651428863804961,0.41515268638049607,32.6818207514488,1005.5944846599629,168
RG15C,10,15.0,10.0,147.15,1.8692262669662265,0.0571514,0.0598299,0.9916,147.15,10.0,0.5104378644659098,0.5675892644659097,44.68199583013226,1374.8306409271463,168
RG15C,11,5.0,11.0,49.050000000000004,0.5149383655554344,0.004461,0.0044675,0.99,49.050000000000004,11.0,0.010175023685476294,0.014636023685476294,1.3941415318671355,47.18632877088766,168
RG15C,12,6.0,11.0,58.86,0.6179260386665212,0.0064175,0.0064342,0.9904,58.86,11.0,0.010651200305498593,0.01706870030549859,1.6258639984644478,55.029243024950546,168
RG15C,13,7.0,11.0,68.67,0.720913711777608,0.0087257,0.0087612,0.9906,68.67,11.0,0.011896801593536878,0.020622501593536877,1.9643782068401543,66.48664700074367,168
RG15C,14,8.0,11.0,78.48,0.8239013848886949,0.0113833,0.01145,0.9908,78.48,11.0,0.014691083070545974,0.026074383070545975,2.4836923701164744,84.06343406548066,168
RG15C,15,9.0,11.0,88.29,0.9268890579997818,0.0143875,0.0145027,0.991,88.29,11.0,0.020053666037456955,0.034441166037456956,3.280662904802347,111.0378213933102,168
RG15C,16,10.0,11.0,98.10000000000001,1.0298767311108687,0.0177348,0.0179215,0.9911,98.10000000000001,11.0,0.02924453757517715,0.04697933757517715,4.474975379969765,151.46070516820743,168
RG15C,17,11.0,11.0,107.91000000000001,1.1328644042219556,0.0214213,0.0217089,0.9912,107.91000000000001,11.0,0.04376405054459014,0.06518535054459014,6.209173093489274,210.15662777963695,168
RG15C,18,12.0,11.0,117.72,1.2358520773330424,0.0254423,0.0258677,0.9913,117.72,11.0,0.06535292358655571,0.09079522358655572,8.648618970382637,292.72248822833535,168
RG15C,19,13.0,11.0,127.53,1.3388397504441292,0.0297927,0.0304012,0.9914,127.53,11.0,0.09599224112191003,0.12578494112191002,11.981533664470177,405.528831720529,168
RG15C,20,14.0,11.0,137.34,1.441827423555216,0.0344662,0.0353129,0.9914,137.34,11.0,0.13790345335146542,0.17236965335146542,16.418919355076113,555.7172704794991,168
RG15C,21,15.0,11.0,147.15,1.544815096666303,0.0394563,0.0406067,0.9915,147.15,11.0,0.19354837625601043,0.23300467625601043,22.194655001146863,751.2037077311246,168
RG15C,22,5.0,12.0,49.050000000000004,0.4326912655014414,0.0031524,0.0031548,0.9895,49.050000000000004,12.0,0.009591484355408885,0.012743884355408885,1.4446502101409384,53.340930835973104,168
RG15C,23,6.0,12.0,58.86,0.5192295186017296,0.0045355,0.0045423,0.99,58.86,12.0,0.009829731174469258,0.014365231174469258,1.628446528244906,60.12725642750423,168
RG15C,24,7.0,12.0,68.67,0.6057677717020179,0.0061682,0.0061833,0.9903,68.67,12.0,0.010236790745108198,0.0164049907451082,1.8596742301119473,68.66489465028727,168
RG15C,25,8.0,12.0,78.48,0.6923060248023062,0.0080494,0.0080786,0.9906,78.48,12.0,0.011117799596400094,0.019167199596400092,2.1727989796925837,80.22642386557233,168
RG15C,26,9.0,12.0,88.29,0.7788442779025945,0.0101778,0.010229,0.9908,88.29,12.0,0.012895920824084606,0.023073720824084605,2.615643292706078,96.57759849991672,168
RG15C,27,10.0,12.0,98.10000000000001,0.8653825310028828,0.0125518,0.0126357,0.9909,98.10000000000001,12.0,0.016112344090566676,0.028664144090566675,3.2493752006131307,119.97693048417713,168
RG15C,28,11.0,12.0,107.91000000000001,0.951920784103171,0.0151697,0.0152999,0.991,107.91000000000001,12.0,0.02142628562491652,0.03659598562491652,4.148530922670488,153.17652637552567,168
RG15C,29,12.0,12.0,117.72,1.0384590372034592,0.0180291,0.018223,0.9911,117.72,12.0,0.029614988222869613,0.04764408822286961,5.400946849767112,199.41957599140105,168
RG15C,30,13.0,12.0,127.53,1.1249972903037475,0.0211278,0.0214065,0.9912,127.53,12.0,0.04157372124682675,0.06270152124682675,7.1078615686699305,262.44411945858195,168
RG15C,31,14.0,12.0,137.34,1.2115355434040358,0.024463,0.0248521,0.9913,137.34,12.0,0.05831578062585396,0.08277878062585395,9.383825173805388,346.479698725122,168
RG15C,32,15.0,12.0,147.15,1.298073796504324,0.0280317,0.0285617,0.9913,147.15,12.0,0.08097248885568256,0.10900418885568255,12.356744611368677,456.24903180438196,168
RG15C,33,5.0,13.0,49.050000000000004,0.368683681847382,0.0022904,0.0022912,0.989,49.050000000000004,13.0,0.009047643571085453,0.011338043571085452,1.5084232488270366,60.33692995308146,168
RG15C,34,6.0,13.0,58.86,0.44242041821685835,0.0032954,0.0032981,0.9896,58.86,13.0,0.00927741427621943,0.012572814276219431,1.6726982250975972,66.90792900390389,168
RG15C,35,7.0,13.0,68.67,0.5161571545863348,0.0044821,0.0044887,0.99,68.67,13.0,0.009504078369302636,0.013986178369302635,1.8607334221487886,74.42933688595154,168
RG15C,36,8.0,13.0,78.48,0.5898938909558111,0.0058501,0.0058633,0.9903,78.48,13.0,0.00984203910227535,0.01569213910227535,2.087695932485631,83.50783729942522,168
RG15C,37,9.0,13.0,88.29,0.6636306273252875,0.0073986,0.0074223,0.9905,88.29,13.0,0.010467251488620988,0.017865851488620986,2.376888532537807,95.07554130151226,168
RG15C,38,10.0,13.0,98.10000000000001,0.737367363694764,0.0091269,0.0091664,0.9907,98.10000000000001,13.0,0.011617222303366094,0.020744122303366093,2.7598162030976585,110.39264812390633,168
RG15C,39,11.0,13.0,107.91000000000001,0.8111041000642404,0.0110342,0.0110962,0.9908,107.91000000000001,13.0,0.013591010083080361,0.02462521008308036,3.2761595211449923,131.04638084579966,168
RG15C,40,12.0,13.0,117.72,0.8848408364337167,0.0131193,0.0132123,0.9909,117.72,13.0,0.0167492251258766,0.0298685251258766,3.9737347475842744,158.94938990337099,168
RG15C,41,13.0,13.0,127.53,0.9585775728031931,0.0153811,0.0155156,0.991,127.53,13.0,0.021514029491410777,0.03689512949141078,4.908560347682633,196.34241390730534,168
RG15C,42,14.0,13.0,137.34,1.0323143091726696,0.0178182,0.0180069,0.9911,137.34,13.0,0.02836913700088199,0.04618733700088199,6.1448037747194615,245.79215098877845,168
RG15C,43,15.0,13.0,147.15,1.106051045542146,0.0204291,0.0206872,0.9912,147.15,13.0,0.03785981323703246,0.05828891323703246,7.754808078161608,310.1923231264643,168
RG15C,44,5.0,14.0,49.050000000000004,0.317895623633712,0.0017041,0.0017042,0.9884,49.050000000000004,14.0,0.008502602320418896,0.010206702320418896,1.5748525981389303,67.83980422752315,168
RG15C,45,6.0,14.0,58.86,0.38147474836045436,0.0024517,0.0024527,0.9891,58.86,14.0,0.008753468520497876,0.011205168520497875,1.7289118662536245,74.47620346938689,168
RG15C,46,7.0,14.0,68.67,0.44505387308719674,0.0033347,0.0033375,0.9896,68.67,14.0,0.008967579517067963,0.012302279517067962,1.8981916247059394,81.76825460271739,168
RG15C,47,8.0,14.0,78.48,0.5086329978139391,0.0043527,0.0043588,0.9899,78.48,14.0,0.009180713346523513,0.013533413346523512,2.088150560423703,89.95110106440565,168
RG15C,48,9.0,14.0,88.29,0.5722121225406815,0.0055056,0.0055169,0.9902,88.29,14.0,0.009462378325186994,0.014967978325186995,2.3094980939289798,99.48607173847913,168
RG15C,49,10.0,14.0,98.10000000000001,0.635791247267424,0.0067928,0.006812,0.9904,98.10000000000001,14.0,0.00991581304930898,0.016708613049308978,2.5780709425963093,111.05536368107178,168
RG15C,50,11.0,14.0,107.91000000000001,0.6993703719941664,0.0082139,0.0082445,0.9906,107.91000000000001,14.0,0.010677986395068152,0.018891886395068152,2.9149411278017494,125.56669473607535,168
RG15C,51,12.0,14.0,117.72,0.7629494967209087,0.0097684,0.0098149,0.9907,117.72,14.0,0.0119195975185713,0.021687997518571298,3.346369686144712,144.15130955700297,168
RG15C,52,13.0,14.0,127.53,0.8265286214476512,0.0114557,0.0115234,0.9908,127.53,14.0,0.013845075855853317,0.025300775855853316,3.903806669447966,168.16397960698927,168
RG15C,53,14.0,14.0,137.34,0.8901077461743935,0.013275,0.0133706,0.9909,137.34,14.0,0.016692581122877213,0.029967581122877215,4.6238757151649175,199.1823384994118,168
RG15C,54,15.0,14.0,147.15,0.9536868709011359,0.0152256,0.015357,0.991,147.15,14.0,0.020734003315534096,0.0359596033155341,5.5484203351577674,239.0088759760269,168
RG15C,55,5.0,15.0,49.050000000000004,0.27692240992092243,0.0012941,0.0012939,0.9878,49.050000000000004,15.0,0.007965955156599149,0.009260055156599148,1.6401912202081823,75.70113324037764,168
RG15C,56,6.0,15.0,58.86,0.3323068919051069,0.0018617,0.0018619,0.9886,58.86,15.0,0.008223837411561057,0.010085537411561058,1.7864051167918642,82.44946692885526,168
RG15C,57,7.0,15.0,68.67,0.3876913738892914,0.0025321,0.0025332,0.9892,68.67,15.0,0.00845244504171033,0.010984545041710331,1.9456422268235656,89.79887200724148,168
RG15C,58,8.0,15.0,78.48,0.4430758558734759,0.0033051,0.0033079,0.9896,78.48,15.0,0.008655431508834806,0.011960531508834806,2.1185142461957995,97.77758059365227,168
RG15C,59,9.0,15.0,88.29,0.4984603378576604,0.0041808,0.0041862,0.9899,88.29,15.0,0.00885572899862434,0.01303652899862434,2.30910076062505,106.57388125961769,168
RG15C,60,10.0,15.0,98.10000000000001,0.5538448198418449,0.0051587,0.0051683,0.9901,98.10000000000001,15.0,0.009095548420670826,0.014254248420670825,2.5247898327678073,116.52876151236033,168
RG15C,61,11.0,15.0,107.91000000000001,0.6092293018260294,0.0062387,0.0062542,0.9903,107.91000000000001,15.0,0.009436379408468181,0.01567507940846818,2.7764551276471976,128.14408281448604,168
RG15C,62,12.0,15.0,117.72,0.6646137838102139,0.0074205,0.0074444,0.9905,117.72,15.0,0.009958990319412348,0.017379490319412348,3.0783496373970025,142.07767557216934,168
RG15C,63,13.0,15.0,127.53,0.7199982657943983,0.0087037,0.0087389,0.9906,127.53,15.0,0.010763428234801304,0.019467128234801304,3.4481233938043263,159.14415663712273,168
RG15C,64,14.0,15.0,137.34,0.7753827477785828,0.010088,0.0101381,0.9908,137.34,15.0,0.011969018959835048,0.02205701895983505,3.906858893394919,180.3165643105347,168
RG15C,65,15.0,15.0,147.15,0.8307672297627673,0.0115729,0.0116422,0.9909,147.15,15.0,0.013714367023615606,0.025287267023615605,4.479017959805186,206.72390583716242,168
RG15C,66,5.0,16.0,49.050000000000004,0.24338883684456075,0.0010005,0.0010002,0.9871,49.050000000000004,16.0,0.007599259905466838,0.008599759905466839,1.733104232847544,85.32205454018677,168
RG15C,67,6.0,16.0,58.86,0.29206660421347286,0.0014391,0.001439,0.9881,58.86,16.0,0.007841741615043482,0.009280841615043483,1.8703622036232113,92.07937002452731,168
RG15C,68,7.0,16.0,68.67,0.340744371582385,0.0019572,0.0019575,0.9887,68.67,16.0,0.008070136154628189,0.01002733615462819,2.0208027811013567,99.48567537729755,168
RG15C,69,8.0,16.0,78.48,0.3894221389512972,0.0025547,0.0025558,0.9892,78.48,16.0,0.00827619550660484,0.01083089550660484,2.182743594515189,107.45814619151699,168
